ID,best_alpha,best_l1,df_shape,feature 1,feature 2,feature names,feature nr,meodel_complexity,method,random_state,real_test_mae,real_test_mse,real_train_mae,real_train_mse,test_mae,test_mse,train_mae,train_mse
117,,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,lr,0,46974.19370460048,4381325014.769976,46091.019370460046,4887600399.830508,0.26318274635244315,0.12438648146513363,0.2474784771855898,0.10624680866689776
118,,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,huber,0,46939.87167070218,4431422024.627119,46011.036924939464,4936337526.017554,0.26310192062881466,0.12534366633969615,0.24680843002190456,0.10660415285570811
119,,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,lr_sgd,0,46975.7602905569,4374462341.329298,46083.10411622276,4879667251.432203,0.2631763668220848,0.12450682739382146,0.2473802746551547,0.10625738486723757
120,2.0691380811147893,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,ridgeCV,0,46972.498789346246,4382059081.312348,46088.849273607746,4888323421.458233,0.2631739371667304,0.12439562516542277,0.24746126940161364,0.10624689568182752
121,0.1,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,lassoCV,0,48540.176755447945,4870806088.7046,47439.62832929782,5374994100.192494,0.2737946765343995,0.13710482101791902,0.2557228447524955,0.11624680866689778
122,0.1,0.01,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,elasticCV,0,46948.58837772397,4448610471.615012,46009.53571428572,4953897522.321428,0.26317097881838947,0.12554022898256087,0.24678075338829503,0.10673752301118045
123,,,"(1652, 6)",Roof Style,,Roof Style,1,1,lr,0,56201.82808716707,5860981920.03632,56137.57808716707,6329494002.996973,0.3208983063051737,0.17511823039449623,0.30914971623540904,0.15281852544786814
124,,,"(1652, 6)",Roof Style,,Roof Style,1,1,huber,0,55939.058111380145,6064042499.455206,55883.233656174336,6552756979.179176,0.3195755677533253,0.17676306107946266,0.3078257383183548,0.1541762649566598
125,,,"(1652, 6)",Roof Style,,Roof Style,1,1,lr_sgd,0,56240.51573849879,5850102529.31477,56144.68765133172,6321802489.324455,0.3211744738782525,0.17512035945476873,0.3092058560613772,0.15289388828640701
126,263.6650898730358,,"(1652, 6)",Roof Style,,Roof Style,1,1,ridgeCV,0,56145.053268765136,5880557185.585957,56090.573849878936,6354326304.303874,0.3206590772480254,0.17525083732104538,0.3089420740459349,0.15291547162180602
127,0.1,,"(1652, 6)",Roof Style,,Roof Style,1,1,lassoCV,0,56765.75544794189,6307715419.101695,56546.95460048426,6827146166.385593,0.32449371390148996,0.18527234228823908,0.3119024290509912,0.1618528712098098
128,0.1,0.12,"(1652, 6)",Roof Style,,Roof Style,1,1,elasticCV,0,56098.506053268764,5912798299.987893,56074.926755447945,6390790323.43523,0.32048811630189494,0.17556210090205812,0.30892782015046494,0.15333131087955157
129,,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,lr,0,56426.52300242131,6459789035.791767,56167.23002421307,6653772253.346247,0.3222471498028996,0.183598978082029,0.3101472111149209,0.1597129809537866
130,,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,huber,0,56488.372881355936,6474126094.677966,55950.2705811138,6792574524.015133,0.3223691792430015,0.18370103946357602,0.3088842167429853,0.16042478257955842
131,,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,lr_sgd,0,564184.4406779661,329905458230.7942,56578.67191283293,6851588517.887409,1.496915902406244,2.456192082410752,0.3113755763162489,0.1611875211986759
132,263.6650898730358,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,ridgeCV,0,57852.539951573846,6063140819.125908,56214.72215496368,6666214064.521187,0.33073048581180475,0.19186918039149498,0.31035003963378044,0.1597546121799514
133,10000.0,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,lassoCV,0,56765.75544794189,6307715419.101695,56546.95460048426,6827146166.385593,0.32449371390148996,0.18527234228823908,0.3119024290509912,0.1618528712098098
134,0.18329807108324356,0.01,"(1652, 5)",Roof Matl,,Roof Matl,1,1,elasticCV,0,56663.33171912833,6082883390.857142,56234.696731234864,6673730615.4558115,0.32420646209023424,0.1861123962764248,0.31042825794395645,0.159797210907638
135,,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,lr,0,50537.142857142855,5219913489.7046,49208.18401937046,5700034479.822034,0.28730579164719294,0.15470701675455467,0.2677026485960167,0.1299121809455474
136,,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,huber,0,50646.346246973364,5233735036.467313,48878.40799031477,5705362574.216707,0.2875413643587156,0.1571871524937578,0.26573935191456427,0.13136166106873656
137,,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,lr_sgd,0,50526.094430992736,5236885022.476997,49226.983050847455,5714271840.433414,0.28719786817456167,0.15693789635941147,0.267873587482906,0.13085963622720112
138,6.951927961775605,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,ridgeCV,0,50509.56900726392,5225916866.2954,49189.472760290555,5706127770.960653,0.2870179255643534,0.15532117565816214,0.2675144953552267,0.1300443750865277
139,0.1,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,lassoCV,0,54267.26392251816,5925001519.912833,53668.09503631961,6439297027.394068,0.3097450900337702,0.17357339016615167,0.2948691067733931,0.14975727001734743
140,0.1,0.01,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,elasticCV,0,50810.79176755448,5299556708.394673,49597.38196125908,5785218729.856538,0.2889741185432705,0.1590879662103775,0.27027188303149063,0.13270588632819752
141,,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,lr,0,51134.96852300242,5315325843.16707,49085.02784503632,5597239903.858354,0.2910856390376323,0.16424540710709074,0.26752055588765206,0.12925070904630148
142,,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,huber,0,51147.259079903146,5323707974.0,48738.75786924939,5580339540.49879,0.2900749658487374,0.1656257089214774,0.2654609581503113,0.13057099407317355
143,,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,lr_sgd,0,50979.65133171913,5315846477.68523,49121.8014527845,5626386278.822034,0.2892220262827077,0.1624311651477858,0.26785110396008904,0.13048708054286912
144,3.79269019073225,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,ridgeCV,0,51019.537530266345,5308690689.174335,49068.04661016949,5601031621.783898,0.28993831638823087,0.1634765273298348,0.26733792476190366,0.12931830387010582
145,0.1,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,lassoCV,0,54310.537530266345,5933857423.3704605,53687.846246973364,6445219118.594431,0.31001402325578514,0.1746630020678857,0.29499004163924714,0.14996768041374725
146,0.1,0.01,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,elasticCV,0,51034.174334140436,5320361778.227603,49438.67312348668,5688077025.010896,0.29002250718891603,0.16203439586224627,0.2697731983586039,0.13201461406961337
147,,,"(1652, 4)",Mas Vnr Type,,Mas Vnr Type,1,1,lr,0,50279.76513317191,4853835925.2954,50821.8504842615,5425890722.021187,0.28684723545326135,0.14551271747057581,0.27887382204866074,0.12932630427994266
148,,,"(1652, 4)",Mas Vnr Type,,Mas Vnr Type,1,1,huber,0,50334.622276029055,4964571665.217917,50573.99818401937,5517805820.883172,0.28708201171303005,0.14665104593918313,0.2775320616568214,0.12987420207986158
149,,,"(1652, 4)",Mas Vnr Type,,Mas Vnr Type,1,1,lr_sgd,0,50422.76513317191,4891429377.254237,50846.950968523,5441279067.637409,0.28777759976022665,0.14696905490096496,0.27911111154514023,0.12957287589605093
150,6.951927961775605,,"(1652, 4)",Mas Vnr Type,,Mas Vnr Type,1,1,ridgeCV,0,50292.3196125908,4859914847.3704605,50810.83716707022,5428240437.849274,0.2869405492899202,0.14574325253609344,0.2788067474127211,0.12934101829888936
151,0.1,,"(1652, 4)",Mas Vnr Type,,Mas Vnr Type,1,1,lassoCV,0,53324.506053268764,5664456315.702179,53672.76089588377,6217986238.310533,0.30409900949422275,0.16514497145512097,0.2947594406790691,0.14434101042595812
152,0.1,0.01,"(1652, 4)",Mas Vnr Type,,Mas Vnr Type,1,1,elasticCV,0,50443.217917675545,4909504643.692494,50901.650726392254,5467459692.097458,0.2878923254692535,0.14702728951674424,0.2793539171316578,0.12967729846962525
153,,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,lr,0,51054.738498789346,4876084945.81356,49453.01997578693,4853899349.276634,0.29078354747910207,0.14890925943377248,0.272989364157953,0.123040750303981
154,,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,huber,0,51479.3583535109,5025312000.452785,49246.76815980629,4821780760.28753,0.2920502574018233,0.1510088766717733,0.27221841902764865,0.12361145996654449
155,,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,lr_sgd,0,50984.058111380145,4870852459.869249,49757.514527845036,4905544625.01937,0.2900967164599201,0.1484145016281863,0.2743543822430797,0.12385282282875362
156,0.1,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,ridgeCV,0,51146.36319612591,4927260876.358354,49563.759079903146,4890844911.618644,0.2907433486571542,0.14920200703472514,0.2732850221211002,0.12337483032561045
157,0.1,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,lassoCV,0,52759.71428571428,5299603559.075061,52201.786924939464,5628689342.238499,0.3009942457725995,0.1580675563844435,0.28704407508041,0.133971195039813
158,0.1,0.01,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,elasticCV,0,50851.68765133172,4838253944.1234865,49836.70823244552,4948033774.107748,0.2895246272611105,0.14759857739364726,0.2746020065929597,0.12397279133593819
159,,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,lr,0,41708.777239709445,3423136438.1380143,38926.95641646489,3127382109.8510895,0.2395251679873812,0.10462467040107892,0.21814665607984776,0.08408641271070251
160,,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,huber,0,41728.186440677964,3432852914.714286,38882.79358353511,3121014943.285109,0.2398258488392606,0.10609547216548801,0.21782059094216732,0.08422437264699424
161,,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,lr_sgd,0,41337.62469733656,3253234784.1041164,39279.04479418886,3240563857.294189,0.23866724264015193,0.10302279473707633,0.21902484987092272,0.08481049134413278
162,0.33598182862837817,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,ridgeCV,0,41685.16222760291,3418596720.2469735,38928.09322033898,3128157184.151332,0.23946686598145575,0.1045940059914807,0.21814754416865145,0.0840865899013085
163,0.1,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,lassoCV,0,46153.101694915254,4496585416.588378,45690.27118644068,4990653104.136804,0.26295903025987266,0.137560502736537,0.2486868889526874,0.11290303179324157
164,0.1,0.01,"(1652, 4)",Exter Qual,,Exter Qual,1,1,elasticCV,0,43072.93220338983,3575343405.881356,41845.21731234867,4016159174.442494,0.24553543861876553,0.10843731833496564,0.22800110813830848,0.09227348532258609
165,,,"(1652, 4)",Exter Cond,,Exter Cond,1,1,lr,0,55675.014527845036,6082075408.79661,56020.41707021792,6666379808.644673,0.3171360000407147,0.17729258938193843,0.30835571342310936,0.15551139958825813
166,,,"(1652, 4)",Exter Cond,,Exter Cond,1,1,huber,0,55904.87409200968,6249885904.404358,55801.74515738499,6833701221.087772,0.3186030415358788,0.17806788571442578,0.30701922175279306,0.1564893550760664
167,,,"(1652, 4)",Exter Cond,,Exter Cond,1,1,lr_sgd,0,55506.176755447945,6057360072.079904,56100.666464891045,6654983052.843221,0.3161771421276231,0.17461924437270634,0.3088043748618764,0.15589741525750925
168,12.742749857031335,,"(1652, 4)",Exter Cond,,Exter Cond,1,1,ridgeCV,0,55645.24455205811,6082407358.615012,56023.2705811138,6667967707.839588,0.3169888995590793,0.17658406330367696,0.3083709308034385,0.1555345264583849
169,10000.0,,"(1652, 4)",Exter Cond,,Exter Cond,1,1,lassoCV,0,56765.75544794189,6307715419.101695,56546.95460048426,6827146166.385593,0.32449371390148996,0.18527234228823908,0.3119024290509912,0.1618528712098098
170,0.1,0.01,"(1652, 4)",Exter Cond,,Exter Cond,1,1,elasticCV,0,55623.65133171913,6097072222.789347,56029.17796610169,6679208038.964891,0.3169663093686801,0.17557908695604066,0.30839079872481784,0.1557884070176868
171,,,"(1652, 6)",Foundation,,Foundation,1,1,lr,0,45910.74818401937,4309679546.520581,46265.55690072639,5035948318.98184,0.258263756814718,0.12178502619128655,0.2494232519477817,0.11279784214751129
172,,,"(1652, 6)",Foundation,,Foundation,1,1,huber,0,45862.95641646489,4373330728.786925,46222.937046004845,5099662768.309927,0.2579492495703224,0.12187960338979467,0.24919244165285004,0.1130197833938058
173,,,"(1652, 6)",Foundation,,Foundation,1,1,lr_sgd,0,45840.266343825664,4316783532.455206,46275.52118644068,5041149603.389225,0.25776320944147535,0.12180403867910368,0.24952057335621766,0.11287825207962987
174,3.79269019073225,,"(1652, 6)",Foundation,,Foundation,1,1,ridgeCV,0,45905.78450363196,4312285231.014528,46262.72699757869,5037204101.460653,0.25823941668186495,0.12186306600710443,0.2494072550581743,0.11279950006721763
175,0.1,,"(1652, 6)",Foundation,,Foundation,1,1,lassoCV,0,48904.88619854722,5005906528.01937,48796.490920096854,5609661071.310533,0.2779240801474375,0.1452428477506,0.2657112793691911,0.12670648024950235
176,0.1,0.01,"(1652, 6)",Foundation,,Foundation,1,1,elasticCV,0,46276.503631961255,4428293963.012107,46424.46186440678,5110420253.113196,0.261158537984025,0.12592019291840467,0.25069389499053624,0.11437905020724635
177,,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,lr,0,37617.28329297821,2584780156.353511,39380.81416464891,3347995364.886804,0.2206179294906404,0.09220807328871677,0.21635928586126055,0.08308095902443662
178,,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,huber,0,37589.58837772397,2573494255.941889,39369.5901937046,3336776212.8989105,0.22050167343135893,0.0922090304571953,0.2162661655102076,0.08313614198967005
179,,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,lr_sgd,0,37694.13559322034,2608643197.985472,39377.676150121064,3372897446.159201,0.22097624098994323,0.09241081322612907,0.21627552398446517,0.08317997846285297
180,3.79269019073225,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,ridgeCV,0,37641.38498789346,2594811304.174334,39393.336561743345,3357179781.928571,0.22071064141743257,0.09229494385237755,0.21639643758643684,0.08309119499713284
181,0.1,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,lassoCV,0,51249.18401937046,5464784167.576271,50553.02481840194,5952066193.562348,0.2912129086752484,0.16176937497540123,0.27551854771981005,0.13632595207713316
182,0.1,0.01,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,elasticCV,0,41481.43099273608,3377364462.6900725,41946.457021791764,4076502762.1809926,0.23596644563988056,0.10259259138074314,0.22644373240119614,0.09062116737090449
183,,,"(1652, 5)",Bsmt Cond,,Bsmt Cond,1,1,lr,0,57748.48668280872,6374160735.736077,55629.004237288136,6661948884.350484,0.32885311331836803,0.18878335937178303,0.30565324431287655,0.15524532349776035
184,,,"(1652, 5)",Bsmt Cond,,Bsmt Cond,1,1,huber,0,57432.83292978208,6470256489.641646,55371.856537530264,6836725173.65799,0.3274345868290345,0.18680241797483713,0.3041201705002242,0.15624959677656958
185,,,"(1652, 5)",Bsmt Cond,,Bsmt Cond,1,1,lr_sgd,0,56631.27602905569,6215677445.556901,55614.619854721546,6673136087.446732,0.3228924779852244,0.1823445409604403,0.3055674869952243,0.1553471482154023
186,143.8449888287663,,"(1652, 5)",Bsmt Cond,,Bsmt Cond,1,1,ridgeCV,0,56628.65133171913,6213977054.152542,55621.032082324455,6667564361.28753,0.3228260291777511,0.1825729503502577,0.30565384388057054,0.15536608060389032
187,10000.0,,"(1652, 5)",Bsmt Cond,,Bsmt Cond,1,1,lassoCV,0,56765.75544794189,6307715419.101695,56546.95460048426,6827146166.385593,0.32449371390148996,0.18527234228823908,0.3119024290509912,0.1618528712098098
188,0.1,0.01,"(1652, 5)",Bsmt Cond,,Bsmt Cond,1,1,elasticCV,0,56668.266343825664,6219436164.159806,55620.23607748184,6668735449.923729,0.3231023431059309,0.18278515239548399,0.30567548064878514,0.15539217052908208
189,,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,lr,0,53538.53268765133,5294531698.0,51612.96549636804,5455115041.942494,0.3031584816213222,0.15492823325633442,0.2831428522266475,0.13176468923849302
190,,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,huber,0,53594.1186440678,5390984240.5157385,51531.82021791767,5523753668.937652,0.3033490035496925,0.15559758843658875,0.2826898092063905,0.13210432432641792
191,,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,lr_sgd,0,53655.35108958838,5291820714.571428,51652.07445520581,5430646137.203995,0.3036846653949327,0.15535769425445248,0.2833635968534243,0.1318202351051407
192,23.357214690901213,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,ridgeCV,0,53534.13075060533,5298042880.489104,51606.45944309927,5460718434.957022,0.3032286303584579,0.1550212117724671,0.2831167287658155,0.13177180290231966
193,0.1,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,lassoCV,0,55641.00726392252,6058163637.128329,55224.04842615012,6475930427.492736,0.31804475073814353,0.17873853976790094,0.3043286968011537,0.15345048137036843
194,0.1,0.01,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,elasticCV,0,53539.292978208236,5323789005.975787,51623.9588377724,5503839188.627119,0.30379422364499664,0.1557846990189823,0.28331451664686247,0.13209113900984673
195,,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,lr,0,49740.60290556901,4629492018.859564,48874.243946731236,5185553093.159201,0.28154622864879353,0.136587661393099,0.26605626941949156,0.12065662134533373
196,,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,huber,0,49388.61016949153,4685224379.728813,48688.77784503632,5252559920.41707,0.27963835866940123,0.13692104543869776,0.2649797177281925,0.12118930051719784
197,,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,lr_sgd,0,49878.47699757869,4619522418.084745,48984.90254237288,5171212014.061138,0.28234949701951245,0.13680595641073398,0.2667081252369016,0.12077366473937903
198,23.357214690901213,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,ridgeCV,0,49730.32203389831,4634104440.617434,48870.01331719128,5191197327.7954,0.28156915906880764,0.13664628093417813,0.26605461770898076,0.12066227297509685
199,0.1,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,lassoCV,0,52080.66828087167,5327156437.782083,51666.89648910412,5873870593.685835,0.2974619959002346,0.1580877054555943,0.28355072815477045,0.1363245927682954
200,0.1,0.01,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,elasticCV,0,49663.63438256658,4669260433.900726,48868.78934624697,5231401410.664649,0.281664432565372,0.1372965415447471,0.2661702180937991,0.12092922965140367
201,,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,lr,0,49161.619854721546,4563328610.249394,48376.49031476997,4515696118.156175,0.2840862461529837,0.1442719402655428,0.2708483623141682,0.12001817261828505
202,,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,huber,0,49185.900726392254,5084502713.658596,47436.320823244554,4478714759.608959,0.282711401255503,0.14646619668800995,0.2672643103351255,0.11897213339253053
203,,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,lr_sgd,0,51990.73607748184,5052173628.280871,51013.46489104116,5140272333.152542,0.29842264068501584,0.15460881721885528,0.2834506202358845,0.12859608037421066
204,2.0691380811147893,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,ridgeCV,0,50304.905569007264,5219257983.268765,48734.01089588377,4734833357.77724,0.2871232985746365,0.147648679006746,0.27156491459211574,0.12061188078273571
205,0.1,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,lassoCV,0,54669.10895883777,5687938269.070218,54457.243341404355,6171720516.645278,0.312452153037662,0.16692855581912353,0.2998913430990973,0.144927664807471
206,0.1,0.01,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,elasticCV,0,52623.106537530264,5074511114.355932,51850.70036319613,5335547660.144673,0.30214442345307624,0.15462854954800043,0.28719588777278876,0.1310867682033395
207,,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,lr,0,55527.44794188862,6090487795.738499,55181.271791767555,6612278492.01029,0.3149323070897452,0.17206451540667514,0.3025707223349212,0.15418732816019606
208,,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,huber,0,55536.96368038741,6232515092.067797,54990.19552058112,6758767091.055085,0.314863737463481,0.17272609535528774,0.3014359505481104,0.1549752374008945
209,,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,lr_sgd,0,55305.905569007264,6042499545.329298,55262.34382566586,6605437962.864407,0.313666085004638,0.17150573981029787,0.3030631002086773,0.15473947459565618
210,78.47599703514607,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,ridgeCV,0,55506.84503631961,6085751641.585957,55167.859564164646,6616239327.838983,0.31497739750375636,0.17211897390947986,0.30250658447396916,0.15423081872388464
211,10000.0,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,lassoCV,0,56765.75544794189,6307715419.101695,56546.95460048426,6827146166.385593,0.32449371390148996,0.18527234228823908,0.3119024290509912,0.1618528712098098
212,0.1,0.01,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,elasticCV,0,55502.91767554479,6084074461.9588375,55186.563559322036,6622576490.309322,0.31513679417486407,0.17225350124957486,0.3026525603383651,0.15433174362069926
213,,,"(1652, 6)",BsmtFin SF 2,,BsmtFin SF 2,1,1,lr,0,56797.15738498789,6298289175.118644,56096.96489104116,6768851108.822034,0.32472492145206483,0.18522732792327537,0.30927099312484646,0.16041509075030666
